countryId,div1Idd,selbyNumber,latitudeDD,longitudeDD
Ecuador,Carchi,55482,1.017628,-78.244319
Ecuador,Carchi,55476,1.017628,-78.244319
Ecuador,Carchi,16029,0.84978,-78.065174
Ecuador,Carchi,16103,0.874241,-78.127202
Ecuador,Carchi,16081,0.891405,-78.103169
Ecuador,Carchi,89193,0.934116,-78.154657
Ecuador,Carchi,89496,0.934116,-78.154657
Ecuador,Carchi,25454,0.909917,-78.125825
Ecuador,Carchi,101967,0.648873,-77.674106
Ecuador,Carchi,101966,0.78224,-77.892369
Ecuador,Carchi,101029,-2.876698,-78.766292
Ecuador,Carchi,101379,-2.876698,-78.766292
Ecuador,Carchi,101377,-2.876698,-78.766292
Ecuador,Carchi,101380,-2.876698,-78.766292
Ecuador,Carchi,101372,-2.876698,-78.766292
Ecuador,Carchi,101157,0.572222,-77.733288
Ecuador,Carchi,101449,0.625348,-77.525792
Ecuador,Carchi,101450,-0.978669,-80.740619
Ecuador,Carchi,101448,0.978669,-80.740619
Ecuador,Carchi,101476,-0.978669,-80.740619
Ecuador,Carchi,101273,0.876644,-78.127888
Ecuador,Carchi,101862,0.874241,-78.127202
Ecuador,Carchi,101743,0.874241,-78.127202
Ecuador,Carchi,101191,0.874241,-78.127202
Ecuador,Carchi,101400,0.827554,-78.005665
Ecuador,Carchi,102396,0.827554,-78.005665
Ecuador,Carchi,101222,0.304755,-77.978796
Ecuador,Carchi,101211,0.286447,-77.857426
Ecuador,Carchi,101165,0.304755,-77.978796
Ecuador,Carchi,101186,0.304755,-77.978796
Ecuador,Carchi,101166,0.304755,-77.978796
Ecuador,Carchi,101870,0.849782,-78.052529
Ecuador,Carchi,101865,0.820431,-78.024205
Ecuador,Carchi,101968,0.82558,-78.029526
Ecuador,Carchi,101859,0.82558,-78.029526
Ecuador,Carchi,102397,0.819058,-78.018883
Ecuador,Carchi,101740,0.819058,-78.018883
Ecuador,Carchi,101565,0.819058,-78.018883
Ecuador,Carchi,101572,0.819058,-78.018883
Ecuador,Carchi,101574,0.819058,-78.018883
Ecuador,Carchi,101571,0.819058,-78.018883
Ecuador,Carchi,101587,0.819058,-78.018883
Ecuador,Carchi,101554,0.819058,-78.018883
Ecuador,Carchi,101566,0.819058,-78.018883
Ecuador,Carchi,101573,0.819058,-78.042573
Ecuador,Carchi,101562,0.819058,-78.042573
Ecuador,Carchi,89428,0.53638,-77.8382
Ecuador,Carchi,89190,0.50952,-77.86613
Ecuador,Carchi,89332,0.536706,-77.853009
Ecuador,Carchi,89271,0.536706,-77.853009
Ecuador,Carchi,89268,0.536706,-77.853009
Ecuador,Carchi,89269,0.536706,-77.853009
Ecuador,Carchi,89270,0.536706,-77.853009
Ecuador,Carchi,107701,0.536706,-77.853009
Ecuador,Carchi,89195,0.536706,-77.853009
Ecuador,Carchi,89192,0.536706,-77.853009
Ecuador,Carchi,89186,0.536706,-77.853009
Ecuador,Carchi,89200,0.536706,-77.853009
Ecuador,Carchi,89242,0.536706,-77.853009
Ecuador,Carchi,89203,0.536706,-77.853009
Ecuador,Carchi,89383,0.50952,-77.86613
Ecuador,Carchi,89388,0.50952,-77.86613
Ecuador,Carchi,89202,0.583674,-77.885699
Ecuador,Carchi,89238,-1.343772,-79.06342
Ecuador,Carchi,89481,0.53638,-77.83826406-77.8382
Ecuador,Carchi,89511,0.553114,-77.84541
Ecuador,Carchi,89260,0.511129,-77.892319
Ecuador,Carchi,89317,0.511129,-77.892319
Ecuador,Carchi,89213,0.511129,-77.892319
Ecuador,Carchi,89256,0.511129,-77.892319
Ecuador,Carchi,89228,0.50952,-77.86613
Ecuador,Carchi,89430,0.53638,-77.8382
Ecuador,Carchi,89422,0.53638,-77.8382
Ecuador,Carchi,89423,0.53638,-77.8382
Ecuador,Carchi,89472,0.53638,-77.8382
Ecuador,Carchi,89480,0.53638,-77.8382
Ecuador,Carchi,89374,0.536706,-77.853009
Ecuador,Carchi,89208,0.536706,-77.853009
Ecuador,Carchi,89261,0.536706,-77.853009
Ecuador,Carchi,89211,0.536706,-77.853009
Ecuador,Carchi,89468,0.553114,-77.84541
Ecuador,Carchi,89258,0.511129,-77.892319
Ecuador,Carchi,89210,0.511129,-77.892319
Ecuador,Carchi,89451,0.488299,-77.841937
Ecuador,Carchi,89429,0.53638,-77.8382
Ecuador,Carchi,89426,0.49046,-77.855538
Ecuador,Carchi,38400,0.573954,-77.797129
Ecuador,Carchi,51732,0.502345,-77.904105
Ecuador,Carchi,38347,0.593179,-77.830775
Ecuador,Carchi,102910,0.610424,-78.058197
Ecuador,Carchi,51720,0.683556,-77.918057
Ecuador,Carchi,51735,0.600979,-77.987168
Ecuador,Carchi,91911,0.620059,-77.698868
Ecuador,Carchi,38399,0.540656,-77.84859
Ecuador,Carchi,31162,0.540656,-77.84859
Ecuador,Carchi,46417,0.540656,-77.84859
Ecuador,Carchi,30616,0.822765,-78.018895
Ecuador,Carchi,30607,0.828622,-78.063606
Ecuador,Carchi,30601,0.817201,-77.9945
Ecuador,Carchi,30611,0.817201,-77.9945
Ecuador,Carchi,30409,0.817201,-77.9945
Ecuador,Carchi,42580,0.731858,-77.683062
Ecuador,Carchi,56622,0.840192,-77.730146
Ecuador,Carchi,25452,0.9223,0.9223
Ecuador,Carchi,25145,0.922408,-78.218522
Ecuador,Carchi,23745,0.888659,-78.185566
Ecuador,Carchi,24018,0.85639,-78.146428
Ecuador,Carchi,97880,0.881793,-78.164967
Ecuador,Carchi,89019,0.837853,-78.044117
Ecuador,Carchi,89377,0.837853,-78.044117
Ecuador,Carchi,22504,0.984776,-78.28307
Ecuador,Carchi,62079,0.894259,-78.072953
Ecuador,Carchi,62106,0.894259,-78.072953
Ecuador,Carchi,94913,0.810785,-78.008208
Ecuador,Carchi,72360,0.714297,-77.720784
Ecuador,Carchi,71620,0.692632,-77.649301
Ecuador,Carchi,48277,0.847465,-78.094929
Ecuador,Carchi,46938,0.809188,-78.007725
Ecuador,Carchi,47064,0.809188,-78.007725
Ecuador,Carchi,47143,0.809188,-78.007725
Ecuador,Carchi,46668,0.809188,-78.007725
Ecuador,Carchi,47144,0.809188,-78.007725
Ecuador,Carchi,46900,0.819487,-78.024376
Ecuador,Carchi,46287,0.819487,-78.024376
Ecuador,Carchi,46284,0.819487,-78.024376
Ecuador,Carchi,46264,0.819487,-78.024376
Ecuador,Carchi,47065,0.847465,-78.094929
Ecuador,Carchi,46671,0.838409,-78.041805
Ecuador,Carchi,46691,0.838409,-78.041805
Ecuador,Carchi,76663,0.826181,-78.077763
Ecuador,Carchi,76659,0.826181,-78.077763
Ecuador,Carchi,76658,0.826181,-78.077763
Ecuador,Carchi,76664,0.826181,-78.077763
Ecuador,Carchi,108209,0.710992,-77.665523
Ecuador,Carchi,77221,0.824501,-78.012837
Ecuador,Carchi,53227,0.839383,-78.053478
Ecuador,Carchi,80932,0.791315,-77.905532
Ecuador,Carchi,98073,0.891405,-78.103169
Ecuador,Carchi,20070,0.891405,-78.103169
Ecuador,Carchi,101163,0.866689,-78.110722
Ecuador,Carchi,18551,0.750128,-77.688869
Ecuador,Carchi,101138,0.617992,-77.662328
Ecuador,Carchi,101129,0.627674,-77.671702
Ecuador,Carchi,101421,V,-77.671702
Ecuador,Carchi,101958,0.627063,-77.693341
Ecuador,Carchi,89194,0.59661,-77.715621
Ecuador,Carchi,20029,0.945643,-78.378514
Ecuador,Carchi,92173,0.6004,-77.943864
Ecuador,Carchi,28323,0.896356,-78.099039
Ecuador,Carchi,68695,0.891405,-78.103169
Ecuador,Carchi,16013,0.874241,-78.127202
Ecuador,Carchi,53526,0.760956,-78.215092
Ecuador,Carchi,28316,0.896356,-78.099039
Ecuador,Carchi,28327,0.896356,-78.099039
Ecuador,Carchi,28324,0.896356,-78.099039
Ecuador,Carchi,28328,0.896356,-78.099039
Ecuador,Carchi,28336,0.896356,-78.099039
Ecuador,Carchi,101388,0.827554,-78.005665
Ecuador,Carchi,28325,0.896356,-78.099039
Ecuador,Carchi,31105,0.975165,-78.242558
Ecuador,Carchi,38366,0.682155,-77.635311
Ecuador,Carchi,19341,0.68164,-77.60939
Ecuador,Carchi,63997,0.68164,-77.60939
Ecuador,Carchi,21925,0.962349,-78.240116
Ecuador,Carchi,30407,0.939963,-78.218227
Ecuador,Carchi,97903,0.813931,-78.011155
Ecuador,Carchi,48188,0.823757,-78.029995
Ecuador,Carchi,18549,0.854488,-78.09399
Ecuador,Carchi,71937,0.737205,-77.691779
Ecuador,Carchi,55007,0.847465,-78.094929
Ecuador,Carchi,55525,0.816411,-77.809567
Ecuador,Carchi,55026,0.816411,-77.809567
Ecuador,Carchi,68728,0.863553,-78.061919
Ecuador,Carchi,109850,0.782709,-77.886738
Ecuador,Carchi,109849,0.814291,-78.016514
Ecuador,Carchi,109855,0.814291,-78.016514
Ecuador,Carchi,109854,0.814291,-78.016514
Ecuador,Carchi,107814,0.826847,-78.039265
Ecuador,Carchi,68680,0.853426,-78.061661
Ecuador,Carchi,46936,0.826976,-78.026261
Ecuador,Carchi,53226,0.820002,-78.037251
Ecuador,Carchi,54128,0.820002,-78.037251
Ecuador,Carchi,76347,0.820002,-78.037251
Ecuador,Carchi,76292,0.820002,-78.037251
Ecuador,Carchi,54115,0.806957,-77.989872
Ecuador,Carchi,54130,0.806957,-77.989872
Ecuador,Carchi,76296,0.806957,-77.989872
Ecuador,Carchi,54062,0.883853,-78.098362
Ecuador,Carchi,23245,0.862488,-78.08344
Ecuador,Carchi,55538,0.847573,-78.090806
Ecuador,Carchi,54131,0.816054,-78.020772
Ecuador,Carchi,76337,0.816054,-78.020772
Ecuador,Carchi,55518,0.828069,-78.036221
Ecuador,Carchi,100210,0.855125,-78.09012
Ecuador,Carchi,100205,0.828241,-77.929448
Ecuador,Carchi,101111,0.813244,-78.012185
Ecuador,Carchi,101412,0.813244,-78.012185
Ecuador,Carchi,16012,0.891405,-78.103169
Ecuador,Carchi,55483,1.016856,-78.252559
Ecuador,Carchi,55008,1.01411,-78.245006
Ecuador,Carchi,16021,0.891405,-78.103169
Ecuador,Carchi,16109,0.891405,-78.103169
Ecuador,Carchi,16023,0.891405,-78.103169
Ecuador,Carchi,16027,0.891405,-78.103169
Ecuador,Carchi,16011,0.891405,-78.103169
Ecuador,Carchi,16079,0.891405,-78.103169
Ecuador,Carchi,16102,0.891405,-78.103169
Ecuador,Carchi,16025,0.891405,-78.103169
Ecuador,Carchi,16127,0.891405,-78.103169
Ecuador,Carchi,16402,0.874927,-78.096989
Ecuador,Carchi,89512,0.851584,-78.08463
Ecuador,Carchi,89510,0.851584,-78.08463
Ecuador,Carchi,89002,0.851584,-78.08463
Ecuador,Carchi,89297,0.826847,-78.039265
Ecuador,Carchi,89336,0.851584,-78.08463
Ecuador,Carchi,89191,0.851584,-78.08463
Ecuador,Carchi,89464,0.934116,-78.154657
Ecuador,Carchi,46670,0.809017,-77.839497
Ecuador,Carchi,62108,1.043892,-78.911348
Ecuador,Carchi,62072,1.043892,-78.911348
Ecuador,Carchi,25040,0.891405,-78.103169
Ecuador,Carchi,20004,0.891405,-78.103169
Ecuador,Carchi,20005,0.891405,-78.103169
Ecuador,Carchi,55478,0.89017,-77.839497
Ecuador,Chimborazo,29938,-1.627089,-78.779372
Ecuador,Chimborazo,25390,-2.195763,-79.169181
Ecuador,Chimborazo,21402,-1.81531,-78.879341
Ecuador,Chimborazo,76293,-2.289024,-78.983293
Ecuador,Chimborazo,76341,-2.289024,-78.983293
Ecuador,Chimborazo,76283,-2.289196,-78.983121
Ecuador,Chimborazo,24789,-2.254958,-78.947754
Ecuador,Chimborazo,35914,-2.198157,-79.109817
Ecuador,Chimborazo,16418,-2.278853,-79.08934
Ecuador,Chimborazo,31297,-1.997,-78.966
Ecuador,Chimborazo,29932,-1.997,-78.966
Ecuador,Chimborazo,29582,-1.945886,-78.942481
Ecuador,Chimborazo,31299,-1.997,-78.966
Ecuador,Chimborazo,29931,-1.663091,-78.622576
Ecuador,Chimborazo,29926,-1.636675,-78.572026
Ecuador,Chimborazo,51734,-1.659253,-79.081972
Ecuador,Chimborazo,29580,15188,-79.553124
Ecuador,Chimborazo,21403,-2.217442,-79.229089
Ecuador,Chimborazo,30270,-1.663091,-78.622576
Ecuador,Chimborazo,22470,-2.217442,-79.229089
Ecuador,Chimborazo,910,-2.294309,-78.936233
Ecuador,Chimborazo,51563,0.323133,-78.883003
Ecuador,Chimborazo,51716,-1.289823,-79.827827
Ecuador,Chimborazo,51575,-0.323133,-78.883003
Ecuador,Chimborazo,51601,-0.323133,-78.883003
Ecuador,Chimborazo,51602,-0.323133,-78.883003
Ecuador,Chimborazo,1346,-2.278853,-79.08934
Ecuador,Chimborazo,1644,-2.278853,-79.08934
Ecuador,Chimborazo,501,-2.278853,-79.08934
Ecuador,Chimborazo,1149,-2.278853,-79.08934
Ecuador,Chimborazo,1394,-2.278853,-79.08934
Ecuador,Chimborazo,31782,-2.27853,-79.08934
Ecuador,Chimborazo,37254,-1.999204,-78.966047
Ecuador,Chimborazo,31498,-1.5358,-78.526343
Ecuador,Chimborazo,51744,-1.289823,-79.827827
Ecuador,Chimborazo,51681,-1.289823,-79.827827
Ecuador,Chimborazo,51669,-1.289823,-79.827827
Ecuador,Chimborazo,71935,0.750765,-77.690835
Ecuador,Chimborazo,107601,-1.87681,-78.503869
Ecuador,Chimborazo,107626,-1.87681,-78.503869
Ecuador,Chimborazo,31293,-1.780736,-78.411235
Ecuador,Chimborazo,29933,-1.666123,-78.542918
Ecuador,Chimborazo,24978,-1.677737,-78.92682
Ecuador,Chimborazo,19148,-2.021202,-78.972896
Ecuador,Chimborazo,22469,-1.677737,-79.207117
Ecuador,Chimborazo,861,-2.27853,-79.08934
Ecuador,Chimborazo,1468,-0.964886,-79.149891
Ecuador,Chimborazo,101114,-1.87681,-78.503869
Ecuador,Chimborazo,31296,-1.998518,-78.931028
Ecuador,Chimborazo,1744,-2.187847,-79.114425
Ecuador,Chimborazo,405,-2.267875,-79.062218
Ecuador,Chimborazo,25394,-1.996987,-78.962407
Ecuador,Chimborazo,29930,-1.656485,-78.539406
Ecuador,Chimborazo,51574,-1.67862,-78.588822
Ecuador,Chimborazo,1645,-1.650752,-78.424327
Ecuador,Cotopaxi,16741,-0.89351,-78.675128
Ecuador,Cotopaxi,19203,-0.843893,-78.818792
Ecuador,Cotopaxi,56875,-0.803548,-78.968382
Ecuador,Cotopaxi,42946,-0.934426,-79.032175
Ecuador,Cotopaxi,46412,-0.940937,-79.225057
Ecuador,Cotopaxi,557,-0.956518,-78.991336
Ecuador,Cotopaxi,25151,-1.126334,-79.296596
Ecuador,Cotopaxi,30363,-0.937981,-79.028759
Ecuador,Cotopaxi,33070,-0.876453,-79.07957
Ecuador,Cotopaxi,33033,-0.876826,-79.077512
Ecuador,Cotopaxi,33077,-0.876826,-79.077512
Ecuador,Cotopaxi,33020,-0.876826,-79.077512
Ecuador,Cotopaxi,33085,-0.876826,-79.077512
Ecuador,Cotopaxi,32336,-0.876826,-79.077512
Ecuador,Cotopaxi,32953,-0.876826,-79.077512
Ecuador,Cotopaxi,33090,-0.876826,-79.077512
Ecuador,Cotopaxi,33080,-0.876826,-79.077512
Ecuador,Cotopaxi,35496,-0.876826,-79.077512
Ecuador,Cotopaxi,35492,-0.876826,-79.077512
Ecuador,Cotopaxi,33061,-0.985353,-78.99065
Ecuador,Cotopaxi,32948,-0.99279,-79.445099
Ecuador,Cotopaxi,703,-0.929056,-79.050388
Ecuador,Cotopaxi,702,-0.929056,-79.050388
Ecuador,Cotopaxi,700,-0.929056,-79.050388
Ecuador,Cotopaxi,27530,-0.939011,-79.015712
Ecuador,Cotopaxi,27679,-0.942444,-79.02584
Ecuador,Cotopaxi,27707,-0.942444,-79.02584
Ecuador,Cotopaxi,25589,-1.123159,-79.207742
Ecuador,Cotopaxi,24829,-1.123159,-79.207742
Ecuador,Cotopaxi,37454,-0.95528,-78.996467
Ecuador,Cotopaxi,27072,-1.091903,-79.159877
Ecuador,Cotopaxi,25590,-1.117305,-79.158504
Ecuador,Cotopaxi,45183,-0.978514,-79.059394-79.059394
Ecuador,Cotopaxi,9193,-0.9167,-78.965357
Ecuador,Cotopaxi,86412,-0.874639,-79.127842
Ecuador,Cotopaxi,2133,-0.87315,-79.096377
Ecuador,Cotopaxi,104130,-0.29363,-79.059041
Ecuador,Cotopaxi,15373,-0.877621,-79.107956
Ecuador,Cotopaxi,34009,-1.00962,-78.436892
Ecuador,Cotopaxi,48791,-0.908758,-78.876552
Ecuador,Cotopaxi,24874,-1.093963,-79.270427
Ecuador,Cotopaxi,24827,-1.069986,-79.219272
Ecuador,Cotopaxi,24826,-1.1338,-79.26585
Ecuador,Cotopaxi,25588,-1.147089,-79.11499
Ecuador,Cotopaxi,25023,-1.133893,-79.291744
Ecuador,Cotopaxi,25614,-1.147089,-79.11499
Ecuador,Cotopaxi,25137,-1.144172,-78.99869
Ecuador,Cotopaxi,25105,-1.144172,-78.99869
Ecuador,Cotopaxi,25098,-1.125543,-79.020488
Ecuador,Cotopaxi,25152,-1.147089,-79.11499
Ecuador,Cotopaxi,25156,-1.147089,-79.11499
Ecuador,Cotopaxi,21512,-0.945933,-79.171642
Ecuador,Cotopaxi,1620,-0.863086,-79.143971
Ecuador,Cotopaxi,852,-0.933704,-79.15821
Ecuador,Cotopaxi,720,-0.961607,-78.992738
Ecuador,Cotopaxi,103970,-0.945676,-78.996032
Ecuador,Cotopaxi,25537,-1.113814,-79.049374
Ecuador,Cotopaxi,25083,-1.099054,-79.010922
Ecuador,Cotopaxi,25084,-1.113814,-79.049374
Ecuador,Cotopaxi,25033,-1.08807,-79.056584
Ecuador,Cotopaxi,25082,-1.10283,-79.056241
Ecuador,Cotopaxi,25097,-1.113814,-79.049374
Ecuador,Cotopaxi,25539,-1.113814,-79.049374
Ecuador,Cotopaxi,25522,-1.113814,-79.049374
Ecuador,Cotopaxi,25107,-1.125543,-79.020488
Ecuador,Cotopaxi,25104,-1.125543,-79.020488
Ecuador,Cotopaxi,25096,-1.137842,-79.007489
Ecuador,Cotopaxi,25102,-1.113814,-79.049374
Ecuador,Cotopaxi,25148,-1.113814,-79.049374
Ecuador,Cotopaxi,25381,-1.113814,-79.049374
Ecuador,Cotopaxi,25416,-1.113814,-79.049374
Ecuador,Cotopaxi,25550,-1.113814,-79.049374
Ecuador,Cotopaxi,25655,-1.119993,-79.043195
Ecuador,Cotopaxi,25587,-1.127716,-78.999936
Ecuador,Cotopaxi,11379,-0.925718,-79.047716
Ecuador,Cotopaxi,198,-0.902229,-79.077512
Ecuador,Cotopaxi,2602,-0.925718,-79.047716
Ecuador,Cotopaxi,32334,-0.992327,-79.079516
Ecuador,Cotopaxi,1916,-0.993563,-79.048132
Ecuador,Cotopaxi,86854,-0.418175,-78.985072
Ecuador,Cotopaxi,25584,-1.173537,-79.223452
Ecuador,Cotopaxi,25592,-1.132243,-79.311543
Ecuador,Cotopaxi,25595,-1.162278,-79.179793
Ecuador,Cotopaxi,25571,-1.162278,-79.179793
Ecuador,Cotopaxi,25591,-1.162278,-79.179793
Ecuador,Cotopaxi,21802,-1.162278,-79.179793
Ecuador,Cotopaxi,25015,-1.162278,-79-179793
Ecuador,Cotopaxi,24823,-1.162278,-79.179793
Ecuador,Cotopaxi,25594,-1.162278,-79.179793
Ecuador,Cotopaxi,25032,-1.115381,-79.156168
Ecuador,Cotopaxi,1264,-0.933201,-79.085486
Ecuador,Cotopaxi,27523,-0.868587,-79.107038
Ecuador,Cotopaxi,25144,-1.136527,-79.080913
Ecuador,Cotopaxi,1087,-0.932254,-79.035227
Ecuador,Cotopaxi,25155,-1.136527,-79.080913
Ecuador,Cotopaxi,8535,-0.946222,-78.993509
Ecuador,Cotopaxi,22784,-0.992327,-79.079516
Ecuador,Cotopaxi,16918,-0.992327,-79.079516
Ecuador,Cotopaxi,18646,-0.992327,-79.079516
Ecuador,Cotopaxi,18780,-0.992327,-79.079516
Ecuador,Cotopaxi,30056,-0.992327,-79.079516
Ecuador,Cotopaxi,37421,-0.992327,-79.079516
Ecuador,Cotopaxi,63115,-0.992327,-79.079516
Ecuador,Cotopaxi,37799,-0.992327,-79.079516
Ecuador,Cotopaxi,1074,-0.280936,-78.781263
Ecuador,Cotopaxi,2601,-0.992327,-79.079516
Ecuador,Cotopaxi,16654,-0.889193,-79.242102
Ecuador,Cotopaxi,17007,-0.940079,-79.219735
Ecuador,Cotopaxi,2645,-0.992327,-79.079516
Ecuador,Cotopaxi,103880,-0.660312,-78.466212
Ecuador,Cotopaxi,80294,-0.966787,-78.552374
Ecuador,Cotopaxi,55500,-1.099394,-79.230318
Ecuador,Cotopaxi,51772,-0.622628,-78.579039
Ecuador,Cotopaxi,1378,-0.992327,-79.079516
Ecuador,Cotopaxi,2672,-0.992327,-79.079516
Ecuador,Cotopaxi,14026,-0.992327,-79.079516
Ecuador,Cotopaxi,18235,-0.946222,-78.993509
Ecuador,Cotopaxi,1641,-0.992327,-79.079516
Ecuador,Cotopaxi,2841,-0.992327,-79.079516
Ecuador,Cotopaxi,719,-0.992327,-79.079516
Ecuador,Cotopaxi,3101,-0.992327,-79.079516
Ecuador,Cotopaxi,704,-0.992327,-79.079516
Ecuador,Cotopaxi,874,-0.992327,-79.079516
Ecuador,Cotopaxi,2299,-0.992327,-79.079516
Ecuador,Cotopaxi,37426,-0.992327,-79.079516
Ecuador,Cotopaxi,8531,-0.992327,-79.079516
Ecuador,Cotopaxi,39143,-0.992327,-79.079516
Ecuador,Cotopaxi,103887,-0.602569,-78.572425
Ecuador,Cotopaxi,54120,-0.946222,-78.993509
Ecuador,Cotopaxi,108593,-0.946222,-78.993509
Ecuador,Cotopaxi,76294,-0.946222,-78.993509
Ecuador,Cotopaxi,54118,-0.946222,-78.993507
Ecuador,Cotopaxi,76346,-0.946222,-78.993507
Ecuador,Cotopaxi,76350,-0.946222,-78.993509
Ecuador,Cotopaxi,17845,-0.921658,-78.634566
Ecuador,Cotopaxi,22330,-0.946191,-79.273351
Ecuador,Cotopaxi,43012,-0.945011,-79.041153
Ecuador,Cotopaxi,22308,-0.992327,-79.079516
Ecuador,Cotopaxi,22382,-0.992327,-79.079516
Ecuador,Cotopaxi,22415,-0.946222,-78.993509
Ecuador,Cotopaxi,27640,-0.992327,-79.079516
Ecuador,Cotopaxi,27647,-0.992327,-79.079516
Ecuador,Cotopaxi,27643,-0.992327,--79.079516
Ecuador,Cotopaxi,27667,-0.992327,-79.079516
Ecuador,Cotopaxi,3100,-0.992327,-79.079516
Ecuador,Cotopaxi,2274,-0.992327,-79.079516
Ecuador,Cotopaxi,2405,-0.992327,-79.079516
Ecuador,Cotopaxi,8537,-0.992327,-79.079516
Ecuador,Cotopaxi,2364,-0.992327,-79.079516
Ecuador,Cotopaxi,8536,-0.992327,-79.079516
Ecuador,Cotopaxi,9202,-0.992327,-79.079516
Ecuador,Cotopaxi,2222,-0.92327,-79.079516
Ecuador,Cotopaxi,18819,-0.992327,-79.079516
Ecuador,Cotopaxi,8534,-0.992327,-79.079516
Ecuador,Cotopaxi,22377,-0.992327,-79.079516
Ecuador,Cotopaxi,2215,-0.992327,-79.079516
Ecuador,Cotopaxi,609,-0.992327,-79.079516
Ecuador,Cotopaxi,33088,-0.868587,-79.107038
Ecuador,Cotopaxi,11400,-0.992327,-79.079516
Ecuador,Cotopaxi,1846,-0.992327,-79.079516
Ecuador,Cotopaxi,16812,-0.966705,-79.3188
Ecuador,Cotopaxi,1677,-0.323133,-78.883003
Ecuador,Cotopaxi,37445,-0.887373,-79.092044
Ecuador,Cotopaxi,44449,-0.868587,-79.107038
Ecuador,Cotopaxi,1289,-0.992327,-79.079516
Ecuador,Cotopaxi,2423,-0.992327,-79.079516
Ecuador,Cotopaxi,37420,-0.992327,-79.079516
Ecuador,Cotopaxi,37460,-0.910599,-78.809733
Ecuador,Cotopaxi,37464,-0.894262,-78.812961
Ecuador,Cotopaxi,37800,-0.910427,-78.812136
Ecuador,Cotopaxi,27659,-0.889193,-79.242102
Ecuador,Cotopaxi,2772,-0.323133,-78.883003
Ecuador,Cotopaxi,17817,-0.929056,-79.050388
Ecuador,Cotopaxi,11241,-0.984667,-79.068241
Ecuador,Cotopaxi,2643,-0.946222,-78.993507
Ecuador,Cotopaxi,2897,0.946222,-78.993509
Ecuador,Cotopaxi,113512,-0.946222,-78.993509
Ecuador,Cotopaxi,1223,-0.946222,-78.993509
Ecuador,Cotopaxi,26336,-0.946222,-78.993509
Ecuador,Cotopaxi,40211,-0.942067,-79.282604
Ecuador,Cotopaxi,33205,-0.992327,-79.079516
Ecuador,Cotopaxi,44450,-0.992327,-79.079516
Ecuador,Cotopaxi,44489,-0.942266,-79.009032
Ecuador,Cotopaxi,42116,-0.992327,-79.079516
Ecuador,Cotopaxi,1819,-0.984667,-79.068241
Ecuador,Cotopaxi,40422,-0.942067,-79.282604
Ecuador,Cotopaxi,44464,-0.942067,-79.282604
Ecuador,Cotopaxi,45107,-0.881366,-79.081787
Ecuador,Cotopaxi,1669,-0.323133,-79.107038-78.883003
Ecuador,Cotopaxi,18561,-2.906203,-79.004699
Ecuador,Cotopaxi,86852,-0.392319,-78.707238
Ecuador,Cotopaxi,86855,-0.435492,-78.965668
Ecuador,Cotopaxi,86829,-0.43592,-78.965668
Ecuador,Cotopaxi,86825,-0.43592,-78.965668
Ecuador,Cotopaxi,44982,-0.869652,-79.10479
Ecuador,Cotopaxi,104023,-0.966254,-79.227975
Ecuador,Cotopaxi,2842,-0.948196,-78.786614
Ecuador,Cotopaxi,2477,-0.949382,-79.209017
Ecuador,Cotopaxi,559,-0.963285,-78.992208
Ecuador,Cotopaxi,9282,-0.946807,-0.946807
Ecuador,Cotopaxi,210,-0.92479,-79.048569
Ecuador,Cotopaxi,33053,-0.977359,-78.969206
Ecuador,Cotopaxi,11240,-0.873516,-79.100655
Ecuador,Cotopaxi,86824,-0.43592,-78.965668
Ecuador,Cotopaxi,51737,-0.763018,-78.454827
Ecuador,Cotopaxi,51677,-0.778809,-78.462037
Ecuador,Cotopaxi,51668,-0.7716,-78.445214
Ecuador,Cotopaxi,51676,-0.7716,-78.445214
Ecuador,Cotopaxi,45088,-0.946222,-78.993509
Ecuador,Cotopaxi,50320,-0.924564,-79.064611
Ecuador,Cotopaxi,42499,-0.946222,-78.993509
Ecuador,Cotopaxi,42927,-0.946222,-78.993509
Ecuador,Cotopaxi,40374,-0.946222,-78.993509
Ecuador,Cotopaxi,42688,-0.942067,-79.282604
Ecuador,Cotopaxi,42619,-0.946222,-78.993509
Ecuador,Cotopaxi,42849,-0.948882,-0.948882
Ecuador,Cotopaxi,42860,-0.948882,-0.948882
Ecuador,Cotopaxi,44372,-0.924946,-79.016593
Ecuador,Cotopaxi,43020,-0.877494  l,-79.160963
Ecuador,Cotopaxi,42737,-0.869227,-79.078442
Ecuador,Cotopaxi,42498,-0.948882,-0.948882
Ecuador,Cotopaxi,42500,-0.948882,-0.948882
Ecuador,Cotopaxi,44460,-0.824404,-79.088309
Ecuador,Cotopaxi,1376,-0.956287,-79.387044
Ecuador,Cotopaxi,19090,-0.958346,-79.363011
Ecuador,Cotopaxi,3861,-0.952287,-79.355879
Ecuador,Cotopaxi,28203,-0.952287,-79.355879
Ecuador,Cotopaxi,104053,-1.119021,-79.180133
Ecuador,Cotopaxi,37311,-1.12846,-79.176357
Ecuador,Cotopaxi,108578,-0.642856,-78.7977
Ecuador,Cotopaxi,101384,-0.934026,-78.962875
Ecuador,Cotopaxi,101120,-1.453828,-78.429982
Ecuador,Cotopaxi,33087,-0.891453,-79.135224
Ecuador,Cotopaxi,25110,-1.145872,-79.136745
Ecuador,Cotopaxi,14779,-0.868587,-79.107038
